epn_pov,epn_bipoc,epn_carless,epn_overcrowd,fips_str,Row_Total,risk_score
0.22550516775407342,0.0,0.0,0.0,42003310200,0.22550516775407342,0.06890435681374465
0.24297053111542685,0.15601214022963822,0.0,0.0,42003320400,0.39898267134506504,0.121911371799881
0.1822714414425048,0.0,0.0,0.3409090909090909,42003320600,0.5231805323515957,0.15986071821854314
0.18750087582035174,0.17844945075249163,0.1049297673620474,0.42045454545454547,42003320700,0.8913346393894362,0.27235225092455
0.178910195534758,0.0,0.0,0.0,42003401100,0.178910195534758,0.05466700419117606
0.3850547207904652,0.19827166751447078,0.251634565330557,0.0,42003401200,0.8349609536354929,0.2551269580552895
0.228708289042922,0.0,0.0,0.0,42003401300,0.228708289042922,0.06988308831867061
0.21778142689400176,0.0,0.24170075828897145,0.17045454545454544,42003402000,0.6299367306375186,0.19248066769479738
0.4148239021529834,0.10672589001738647,0.2925207487340441,0.0,42003403500,0.814070540904414,0.24874377638745984
0.24161881745136327,0.0,0.0,0.0,42003404000,0.24161881745136327,0.07382797199902767
0.126459639488648,0.0,0.0,0.0,42003405000,0.126459639488648,0.038640445399309116
0.16834917533816818,0.0,0.0,0.14772727272727273,42003406000,0.3160764480654409,0.0965789146866625
0.14917962801162613,0.0,0.0,0.0,42003407001,0.14917962801162613,0.045582664114663544
0.15810205723007237,0.0,0.0,0.0,42003407002,0.15810205723007237,0.04830896193141101
0.13810331288404706,0.0,0.12602481433717258,0.0,42003408001,0.26412812722121964,0.08070581665092823
0.0,0.0,0.0,0.0,42003408002,0.0,0.0
0.0,0.1334869486149159,0.0,0.0,42003409001,0.1334869486149159,0.04078767874344653
0.0,0.0,0.0,0.0,42003409002,0.0,0.0
0.0,0.0,0.0,0.0,42003410000,0.0,0.0
0.0,0.0,0.0,0.125,42003411001,0.125,0.03819444444444445
0.0,0.25548368702370783,0.0,0.3295454545454545,42003411002,0.5850291415691623,0.17875890436835515
0.0,0.19246451770866008,0.0,0.0,42003412002,0.19246451770866008,0.058808602633201694
0.0,0.18796856607170087,0.0,0.0,42003412003,0.18796856607170087,0.057434839633019714
0.0,0.30464814932911255,0.14744441448287696,0.10227272727272728,42003412004,0.5543652910847168,0.16938939449810791
0.12902647649080468,0.20660860508555667,0.0,0.0,42003413100,0.33563508157636135,0.10255516381499931
0.0,0.10421642602010874,0.0,0.43181818181818177,42003413201,0.5360346078382905,0.16378835239503323
0.0,0.0,0.0,0.0,42003413202,0.0,0.0
0.0,0.0,0.0,0.0,42003413300,0.0,0.0
0.0,0.0,0.1024775556635566,0.0,42003413400,0.1024775556635566,0.03131258645275341
0.19193223812781357,0.19249718506406924,0.0,0.25,42003413500,0.6344294231918828,0.1938534348641864
0.0,0.0,0.0,0.0,42003414101,0.0,0.0
0.0,0.11044296345134519,0.0,0.11363636363636363,42003414102,0.22407932708770884,0.06846868327679993
0.0,0.0,0.0,0.0,42003414200,0.0,0.0
0.1109693981263685,0.13529154375088434,0.0,0.0,42003415001,0.24626094187725284,0.07524639890693838
0.11742622844966746,0.11618511027641336,0.0,0.0,42003415002,0.2336113387260808,0.0713812423885247
0.23384472269251522,0.0,0.0,0.0,42003416000,0.23384472269251522,0.07145255415604632
0.10079115415581291,0.0,0.0,0.0,42003417100,0.10079115415581291,0.030797297103165058
0.26957599990101305,0.0,0.2862892471814765,0.17045454545454544,42003417200,0.726319792537035,0.2219310477196496
0.12264226808683451,0.0,0.0,0.0,42003418000,0.12264226808683451,0.0374740263598661
0.17642725052165228,0.0,0.0,0.10227272727272728,42003419000,0.27869997779437955,0.08515832654828265
0.40080621816899914,0.18184031887666685,0.3924376508447305,0.0,42003420000,0.9750841878903964,0.2979423907442878
0.0,0.1382600365146437,0.0,0.0,42003421100,0.1382600365146437,0.042246122268363356
0.1662977960551737,0.17884747700470913,0.0,0.19318181818181818,42003421200,0.5383270912417011,0.16448883343496423
0.0,0.12577930603546858,0.0,0.0,42003422000,0.12577930603546858,0.038432565733059844
0.12853057023157943,0.18189026379625733,0.0,0.1818181818181818,42003423000,0.4922390158460186,0.15040636595295015
0.3423073070540576,0.13664404182162468,0.3287979120142302,0.29545454545454547,42003424000,1.1032038063444578,0.3370900519385844
0.35056668134333663,0.12463760165559452,0.25319353597537514,0.0,42003425000,0.7283978189743063,0.22256600024214918
0.0,0.0,0.0,0.0,42003426300,0.0,0.0
