,fips_str,ep_pov,ep_bipoc,ep_carless,ep_overcrowd
62688,42003417100,0.07977475363679024,0.06945096198967621,0.07238095238095238,0.0
62689,42003417200,0.21336553945249598,0.03140096618357488,0.2191780821917808,0.015
62690,42003418000,0.09706959706959707,0.07387057387057387,0.035526315789473684,0.0
62691,42003419000,0.13963963963963963,0.05791505791505792,0.04937458854509546,0.009000000000000001
62692,42003420000,0.31723237597911225,0.18472584856396868,0.3004434589800443,0.003
62693,42003421100,0.03791086912684009,0.1417624521072797,0.06826923076923076,0.004
62694,42003421200,0.13162232163880386,0.18177537085001177,0.07048458149779736,0.017
62695,42003422000,0.04812228722400453,0.12945838837516513,0.01911186059584036,0.0
62696,42003423000,0.10173010380622838,0.1847750865051903,0.058919803600654665,0.016
62697,42003424000,0.270931326434619,0.14016933207902163,0.2517219787100814,0.026000000000000002
62698,42003425000,0.27746850278347496,0.12833284500439496,0.19384057971014493,0.0
62699,42003426300,0.03856617058729397,0.055528884621539445,0.012310217480508822,0.0
62700,42003426400,0.09183916250297407,0.0689983345229598,0.031504065040650404,0.025
62701,42003426700,0.061316501352569885,0.0739404869251578,0.02288135593220339,0.0
62702,42003426800,0.038086124401913876,0.029282296650717705,0.01766953199617956,0.0
62703,42003427000,0.2146875925377554,0.12140953509031685,0.22378908645003065,0.0
62704,42003427100,0.05286024619840695,0.09105720492396814,0.036160137752905726,0.0
62705,42003427200,0.15647007042253522,0.08032570422535211,0.06839032527105922,0.0
62706,42003428100,0.18166666666666667,0.065,0.023809523809523808,0.0
62707,42003428200,0.1291913214990138,0.07790927021696252,0.0614406779661017,0.0
62708,42003429100,0.09992101105845182,0.11492890995260663,0.040068201193520885,0.006999999999999999
62709,42003429201,0.05142627561269586,0.2008838891120932,0.03256043413912185,0.012
62710,42003429202,0.07576428887904298,0.03743907842268498,0.005027932960893855,0.009000000000000001
62711,42003429300,0.11495484463493036,0.13470075003826726,0.052029520295202955,0.0
62712,42003429400,0.08891428571428571,0.0816,0.01510912143256855,0.0
62713,42003429500,0.12330623306233063,0.08220415537488708,0.09645328719723184,0.004
62714,42003429600,0.13662871424604275,0.07692307692307693,0.039315155358275206,0.012
62715,42003429700,0.15319715808170514,0.03996447602131439,0.05771144278606965,0.028999999999999998
62716,42003430100,0.2324561403508772,0.06481481481481481,0.12708333333333333,0.0
62717,42003430200,0.0681423611111111,0.1232638888888889,0.06392199349945829,0.0
62718,42003431100,0.13717632552404438,0.15690505548705302,0.1904484566103669,0.0
62719,42003431400,0.06601731601731602,0.15584415584415584,0.049162011173184354,0.0
62720,42003431500,0.15839694656488548,0.22010178117048346,0.15380116959064327,0.0
62721,42003432300,0.20988194140795802,0.219938784433756,0.2679738562091503,0.0
62722,42003432400,0.1598694942903752,0.23939641109298532,0.16175298804780877,0.0
62723,42003434000,0.08945686900958466,0.10223642172523961,0.029525032092426188,0.0
62724,42003435000,0.1731378763866878,0.1969096671949287,0.04079782411604715,0.005
62725,42003437000,0.07758865248226951,0.06780141843971631,0.006257332811888932,0.0
62726,42003439000,0.11145510835913312,0.14674922600619195,0.01391304347826087,0.0
62727,42003445500,0.1675703588949135,0.1820294345468629,0.14251352976548406,0.0
62728,42003446000,0.02236842105263158,0.06513157894736842,0.01916376306620209,0.0
62729,42003447000,0.1595166163141994,0.11057401812688822,0.05426356589147287,0.0
62730,42003448000,0.144,0.22044444444444444,0.15964912280701754,0.0
62731,42003449000,0.13441955193482688,0.07657841140529531,0.007729468599033816,0.005
62732,42003450700,0.2862595419847328,0.291117279666898,0.11586715867158671,0.011000000000000001
62733,42003450800,0.2751141552511416,0.3302891933028919,0.17571059431524547,0.0
62734,42003451101,0.04258168184252812,0.0404392072844135,0.012894906511927788,0.0
62735,42003451102,0.04878449408672799,0.11465177398160316,0.05006827492034593,0.005
62736,42003451104,0.01986434108527132,0.08381782945736434,0.020260492040520984,0.0
62737,42003451105,0.06722836580656485,0.14990345796033,0.02410755679184052,0.01
62738,42003451300,0.043066794678370594,0.17885063777259635,0.023619312261201807,0.003
62739,42003452000,0.12627450980392158,0.08141176470588235,0.014162348877374784,0.008
62740,42003453003,0.1378238341968912,0.04818652849740933,0.01844532279314888,0.0
62741,42003453004,0.09691808596918086,0.16842389835090565,0.044470450555880635,0.0
62742,42003455000,0.08704592186429061,0.0932145305003427,0.0637329286798179,0.0
62743,42003456001,0.03530153393570078,0.06177768438747636,0.029012345679012345,0.0
